id,observed_on,datetime_str,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,iconic_taxon_name,image_urls,trail_id,location_id
310552053,2025-08-30,2025-08-30T17:40:05-07:00,"Mariposa County, CA, USA",37.744294968,-119.5129995793,311249,Bryophyta,mosses,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560498322/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560498366/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560499285/square.jpg,916,1
310552520,2025-08-30,2025-08-30T17:34:23-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7437129997,-119.5124232,48678,Solidago,goldenrods,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560499381/square.jpg,916,1
310556879,2025-08-30,2025-08-30T17:33:58-07:00,"Mariposa County, CA, USA",37.7437129997,-119.5124232,48571,Carex,true sedges,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560508270/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560508380/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560508463/square.jpg,916,1
310557060,2025-08-30,2025-08-30T17:31:38-07:00,"Mariposa County, CA, USA",37.7442703997,-119.5125376997,48461,Pinus ponderosa,Western Ponderosa Pine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560508781/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560508857/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560508973/square.jpg,916,1
310380816,2025-08-30,2025-08-30T17:25:23-07:00,"Yosemite National Park, Groveland, CA, US",37.9164283333,-119.27562,52713,Calamagrostis,Reedgrasses,Plantae,https://static.inaturalist.org/photos/560999517/square.jpg|https://static.inaturalist.org/photos/561006735/square.jpg|https://static.inaturalist.org/photos/561006803/square.jpg,,1
310557358,2025-08-30,2025-08-30T17:06:19-07:00,"Mariposa County, CA, USA",37.7520923,-119.5215780997,197808,Neotamias,Western Chipmunks,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560509514/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560509575/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560509841/square.jpg,25,1
310567483,2025-08-30,2025-08-30T16:39:54-07:00,"Mariposa County, CA, USA",37.7493986128,-119.5260733366,36141,Sceloporus,Spiny Lizards,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/560528456/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560528618/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560529507/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560529667/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560529913/square.jpg,25,1
310635969,2025-08-30,2025-08-30T16:36:52-07:00,"Mariposa County, CA, USA",37.7474153,-119.5292982997,48939,Eriogonum,wild buckwheats,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560658129/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560658164/square.jpg,,1
310379555,2025-08-30,2025-08-30T16:36:32-07:00,"Yosemite National Park, Groveland, CA, US",37.9214366667,-119.2718716667,78812,Raillardella argentea,silky raillardella,Plantae,https://static.inaturalist.org/photos/560173084/square.jpg|https://static.inaturalist.org/photos/560173111/square.jpg,,1
310379417,2025-08-30,2025-08-30T15:50:56-07:00,"Inyo National Forest, Lee Vining, CA, US",37.9281366667,-119.2685383333,902756,Boechereae,,Plantae,https://static.inaturalist.org/photos/560172898/square.jpg|https://static.inaturalist.org/photos/560172830/square.jpg|https://static.inaturalist.org/photos/560172872/square.jpg|https://static.inaturalist.org/photos/560172942/square.jpg,59,1
310379272,2025-08-30,2025-08-30T15:44:27-07:00,"Inyo National Forest, Groveland, CA, US",37.9258883333,-119.2682333333,48939,Eriogonum,wild buckwheats,Plantae,https://static.inaturalist.org/photos/560172490/square.jpg|https://static.inaturalist.org/photos/560172554/square.jpg,59,1
310379208,2025-08-30,2025-08-30T15:34:52-07:00,"Yosemite National Park, Groveland, CA, US",37.9239633333,-119.26808,555996,Erythranthe tilingii,Tiling's Monkeyflower,Plantae,https://static.inaturalist.org/photos/560172364/square.jpg|https://static.inaturalist.org/photos/560172322/square.jpg|https://static.inaturalist.org/photos/560172398/square.jpg,834,1
310378922,2025-08-30,2025-08-30T15:28:34-07:00,"Yosemite National Park, Groveland, CA, US",37.9231466667,-119.2682716667,52106,Streptanthus tortuosus,Mountain Jewelflower,Plantae,https://static.inaturalist.org/photos/560171690/square.jpg|https://static.inaturalist.org/photos/560171763/square.jpg,59,1
310378911,2025-08-30,2025-08-30T15:23:41-07:00,"Upper Gaylor Lake, Groveland, CA, US",37.922245,-119.2686383333,78950,Salix petrophila,rocky mountain willow,Plantae,https://static.inaturalist.org/photos/560171592/square.jpg,59,1
310378816,2025-08-30,2025-08-30T15:23:01-07:00,"Upper Gaylor Lake, Groveland, CA, US",37.922245,-119.2686383333,59780,Pedicularis groenlandica,Elephant's-Head lousewort,Plantae,https://static.inaturalist.org/photos/560171291/square.jpg|https://static.inaturalist.org/photos/560171253/square.jpg|https://static.inaturalist.org/photos/560171332/square.jpg|https://static.inaturalist.org/photos/560171368/square.jpg,59,1
310378346,2025-08-30,2025-08-30T15:18:25-07:00,"Yosemite National Park, Groveland, CA, US",37.921025,-119.2685033333,77246,Gentianopsis holopetala,Sierra Fringed Gentian,Plantae,https://static.inaturalist.org/photos/560170421/square.jpg|https://static.inaturalist.org/photos/560170489/square.jpg|https://static.inaturalist.org/photos/560170536/square.jpg,833,1
310378213,2025-08-30,2025-08-30T15:15:58-07:00,"Yosemite National Park, Groveland, CA, US",37.920545,-119.2687966667,60533,Castilleja lemmonii,Lemmon's paintbrush,Plantae,https://static.inaturalist.org/photos/560170137/square.jpg,59,1
310378108,2025-08-30,2025-08-30T15:10:54-07:00,"Yosemite National Park, Groveland, CA, US",37.9193533333,-119.2689533333,56349,Gentiana newberryi,Alpine Gentian,Plantae,https://static.inaturalist.org/photos/560169935/square.jpg|https://static.inaturalist.org/photos/560169905/square.jpg|https://static.inaturalist.org/photos/560169964/square.jpg,59,1
310377897,2025-08-30,2025-08-30T14:57:33-07:00,"Yosemite National Park, Groveland, CA, US",37.9155916667,-119.269295,78950,Salix petrophila,rocky mountain willow,Plantae,https://static.inaturalist.org/photos/560169491/square.jpg,59,1
310377783,2025-08-30,2025-08-30T14:51:35-07:00,"Gaylor Lakes, Groveland, CA, US",37.9141633333,-119.2672116667,78540,Phleum alpinum,Alpine Timothy,Plantae,https://static.inaturalist.org/photos/560169139/square.jpg|https://static.inaturalist.org/photos/560169179/square.jpg,59,1
310377731,2025-08-30,2025-08-30T14:51:16-07:00,"Gaylor Lakes, Groveland, CA, US",37.9141633333,-119.267205,75770,Bistorta bistortoides,American bistort,Plantae,https://static.inaturalist.org/photos/560169021/square.jpg|https://static.inaturalist.org/photos/560169047/square.jpg,59,1
310602110,2025-08-30,2025-08-30T14:44:58-07:00,"Yosemite National Park, Coulterville, CA, US",37.7461702961,-119.584219653,53226,Boisea rubrolineata,Western Boxelder Bug,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560592790/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560592828/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560592853/square.jpg,877,1
310314644,2025-08-30,2025-08-30T14:22:36-07:00,"Yosemite National Park, Coulterville, CA, US",37.74342,-119.5820083333,47226,Papilio rutulus,Western Tiger Swallowtail,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560555901/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560556009/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560556087/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560556208/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561076182/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561076210/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561076247/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561076288/square.jpg,,1
310377623,2025-08-30,2025-08-30T14:07:55-07:00,"Yosemite National Park, Groveland, CA, US",37.910175,-119.2605583333,53186,Potentilla,cinquefoils,Plantae,https://static.inaturalist.org/photos/560168724/square.jpg,59,1
310664866,2025-08-30,2025-08-30T14:00:53-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7460767997,-119.5898308,49919,Quercus kelloggii,California black oak,Plantae,https://static.inaturalist.org/photos/560716683/square.jpg|https://static.inaturalist.org/photos/560716713/square.jpg|https://static.inaturalist.org/photos/560716747/square.jpg|https://static.inaturalist.org/photos/560716776/square.jpg,427,1
310797126,2025-08-30,2025-08-30T13:29:11-07:00,"Mirror Lake Rd, Coulterville, CA, US",37.74243,-119.55745,8234,Cyanocitta stelleri,Steller's Jay,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/560969525/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560969521/square.jpg,,1
310651730,2025-08-30,2025-08-30T13:23:00-07:00,"Mariposa County, CA, USA",37.713907758,-119.5859180042,46259,Tamiasciurus douglasii,Douglas' Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560689604/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560689632/square.jpg,56,1
310664838,2025-08-30,2025-08-30T13:21:56-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7448339997,-119.5877483,54436,Rubus idaeus,red raspberry,Plantae,https://static.inaturalist.org/photos/560716588/square.jpg|https://static.inaturalist.org/photos/560716638/square.jpg,107,1
310295327,2025-08-30,2025-08-30T13:13:54-07:00,"Yosemite Valley, CA 95389, USA",37.7391008,-119.5742852997,479943,Ganoderma polychromum,,Fungi,https://static.inaturalist.org/photos/560008197/square.jpg|https://static.inaturalist.org/photos/560008254/square.jpg|https://static.inaturalist.org/photos/560008301/square.jpg|https://static.inaturalist.org/photos/560008368/square.jpg,,1
310799190,2025-08-30,2025-08-30T12:30:00-07:00,"Coulterville, CA, US",37.8488508686,-119.5570879035,41638,Ursus americanus,American Black Bear,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560973445/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560978754/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560978752/square.jpg,,1
310651972,2025-08-30,2025-08-30T11:50:00-07:00,"Mariposa County, CA, USA",37.7185786843,-119.5829584841,55960,Sceloporus graciosus,Common Sagebrush Lizard,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/560690216/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560690103/square.jpg,56,1
310651773,2025-08-30,2025-08-30T11:40:00-07:00,"Mariposa County, CA, USA",37.7152761613,-119.584458746,225755,Neotamias speciosus,Lodgepole Chipmunk,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560688637/square.jpg,56,1
310261202,2025-08-30,2025-08-30T10:59:32-07:00,"Yosemite National Park, Yosemite National Park, CA, US",37.5514838215,-119.6425211449,55422,Arceuthobium campylopodum,Western Dwarf-Mistletoe,Plantae,https://static.inaturalist.org/photos/559941589/square.jpg,,1
310797064,2025-08-30,2025-08-30T10:55:00-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.737675,-119.5652166667,10325,Euphagus cyanocephalus,Brewer's Blackbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/560969417/square.jpg,,1
310796287,2025-08-30,2025-08-30T10:52:43-07:00,"Upper Pines Campground Rd, Coulterville, CA, US",37.7377184868,-119.5651769129,10325,Euphagus cyanocephalus,Brewer's Blackbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/560969617/square.jpg,,1
310972401,2025-08-30,2025-08-30T10:00:32-07:00,"Yosemite National Park, Coulterville, CA, US",37.7203892304,-119.581627531,72797,Dendragapus fuliginosus,Sooty Grouse,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/561307602/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561307618/square.jpg,,1
310955220,2025-08-30,2025-08-30T07:51:24-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.871725,-119.3548916667,461542,Astereae,asters and allies,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/561274463/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/561274495/square.jpg,,1
310136973,2025-08-29,2025-08-29T21:52:08-07:00,Groveland,37.7886047363,-119.8358001709,47380,Polyporales,shelf fungi,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/561000897/square.jpg,,1
310149936,2025-08-29,2025-08-29T20:48:01-07:00,"Tioga Rd, Groveland, CA, US",37.8723966667,-119.375,48151,Lamiales,"mints, plantains, olives, and allies",Plantae,https://static.inaturalist.org/photos/559736223/square.jpg,925,1
310149967,2025-08-29,2025-08-29T20:27:43-07:00,"Tioga Rd, Groveland, CA, US",37.872095,-119.37442,47561,Pinus,pines,Plantae,https://static.inaturalist.org/photos/559736293/square.jpg,,1
310872543,2025-08-29,2025-08-29T16:58:00-07:00,"Tuolumne County, CA, USA",37.8368073969,-119.3603210441,72797,Dendragapus fuliginosus,Sooty Grouse,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/561112556/square.jpg,,1
310087519,2025-08-29,2025-08-29T16:43:02-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7467956543,-119.5845336914,10325,Euphagus cyanocephalus,Brewer's Blackbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559611312/square.jpg,897,1
310872542,2025-08-29,2025-08-29T16:12:00-07:00,"Tuolumne County, CA, USA",37.8294262513,-119.3568564585,43188,Ochotona princeps,American Pika,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/561112546/square.jpg,,1
310796256,2025-08-29,2025-08-29T15:59:39-07:00,"Sentinel Boardwalk Trail, Coulterville, CA, US",37.7392364246,-119.5945103535,47567,Salicaceae,willow family,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560967713/square.jpg,78,1
310796221,2025-08-29,2025-08-29T15:58:13-07:00,"Sentinel Boardwalk Trail, Coulterville, CA, US",37.7392265911,-119.5953621389,59029,Verbascum thapsus,great mullein,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560967646/square.jpg,78,1
310796146,2025-08-29,2025-08-29T15:56:09-07:00,"Sentinel Boardwalk Trail, Coulterville, CA, US",37.7388853532,-119.5955053471,53196,Rumex,docks and sorrels,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560967512/square.jpg,78,1
310796095,2025-08-29,2025-08-29T15:55:30-07:00,"Sentinel Boardwalk Trail, Coulterville, CA, US",37.7387325897,-119.5955351906,62292,Asclepias speciosa,showy milkweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560967441/square.jpg,78,1
310795757,2025-08-29,2025-08-29T15:54:30-07:00,"Southside Dr, Coulterville, CA, US",37.7387252599,-119.5954036723,48678,Solidago,goldenrods,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560966725/square.jpg,78,1
310795702,2025-08-29,2025-08-29T15:53:41-07:00,"Southside Dr, Coulterville, CA, US",37.7388621333,-119.5952163851,57912,Artemisia dracunculus,Tarragon,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560966620/square.jpg,78,1
310795669,2025-08-29,2025-08-29T15:09:39-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7175756852,-119.6476647198,53051,Epilobium canum,California fuchsia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560966552/square.jpg,,1
310781514,2025-08-29,2025-08-29T15:09:07-07:00,"Dana Fork Trail, Groveland, CA, US",37.8843110796,-119.2882720135,180010,Callospermophilus lateralis,Golden-mantled Ground Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560940779/square.jpg,691,1
310795633,2025-08-29,2025-08-29T14:49:14-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7169574136,-119.6495222992,47170,Fungi,Fungi Including Lichens,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/560966477/square.jpg,,1
310795578,2025-08-29,2025-08-29T14:47:17-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7165048908,-119.6498845197,1456301,Pinoideae,"pines, spruces, larches, and allies",Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560966383/square.jpg,,1
310795391,2025-08-29,2025-08-29T14:46:59-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7164645783,-119.6498512749,51092,Quercus chrysolepis,canyon live oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560966081/square.jpg,,1
310795344,2025-08-29,2025-08-29T14:46:40-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7164095213,-119.6499895438,63960,Rubus leucodermis,whitebark raspberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560965984/square.jpg,,1
310795300,2025-08-29,2025-08-29T14:46:22-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.7163085499,-119.6499390104,62227,Ceanothus integerrimus,deerbrush ceanothus,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/560965913/square.jpg,,1
310397423,2025-08-29,2025-08-29T14:45:00-07:00,"Grand Canyon of the Tuolumne River Trail, Groveland, CA, US",37.9305911259,-119.4645827932,1117856,Argynnis,Greater Fritillaries,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560208083/square.jpg,668,1
310546189,2025-08-29,2025-08-29T13:14:29-07:00,"Pacific Crest National Scenic Trail, Groveland, CA, US",37.8850533333,-119.37687,53490,Suillus,Slippery Jacks,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/560485999/square.jpg,,1
310546163,2025-08-29,2025-08-29T12:53:15-07:00,"Groveland, CA, US",37.8750159583,-119.3687876434,197808,Neotamias,Western Chipmunks,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/560485929/square.jpg,,1
